codePostaux;codeCommune;nomCommune;libelleAcheminement;Id
33500;33052;Les Billaux;LES BILLAUX;9070
33430;33053;Birac;BIRAC;9071
33190;33054;Blaignac;BLAIGNAC;9072
33340;33055;Blaignan-Prignac;BLAIGNAN-PRIGNAC;9073
33290;33056;Blanquefort;BLANQUEFORT;9074
33540;33057;Blasimon;BLASIMON;9075
33390;33058;Blaye;BLAYE;9076
33670;33059;Blésignac;BLESIGNAC;9077
33210;33060;Bommes;BOMMES;9078
33370;33061;Bonnetan;BONNETAN;9079
33910;33062;Bonzac;BONZAC;9080
33000;33063;Bordeaux;BORDEAUX;9081
33300;33063;Bordeaux;BORDEAUX;9082
33100;33063;Bordeaux;BORDEAUX;9083
33090;33063;Bordeaux;BORDEAUX;9084
33800;33063;Bordeaux;BORDEAUX;9085
33200;33063;Bordeaux;BORDEAUX;9086
33350;33064;Bossugan;BOSSUGAN;9087
33270;33065;Bouliac;BOULIAC;9088
33190;33066;Bourdelles;BOURDELLES;9089
33710;33067;Bourg;BOURG SUR GIRONDE;9090
33113;33068;Bourideys;BOURIDEYS;9091
33110;33069;Le Bouscat;LE BOUSCAT;9092
33480;33070;Brach;BRACH;9093
33420;33071;Branne;BRANNE;9094
33124;33072;Brannens;BRANNENS;9095
33820;33073;Braud-et-Saint-Louis;BRAUD-ET-SAINT-LOUIS;9096
33124;33074;Brouqueyran;BROUQUEYRAN;9097
33520;33075;Bruges;BRUGES;9098
33720;33076;Budos;BUDOS;9099
33650;33077;Cabanac-et-Villagrains;CABANAC-VILLAGRAINS;9100
33420;33078;Cabara;CABARA;9101
33750;33079;Cadarsac;CADARSAC;9102
33140;33080;Cadaujac;CADAUJAC;9103
33410;33081;Cadillac;CADILLAC;9104
33240;33082;Cadillac-en-Fronsadais;CADILLAC-EN-FRONSADAIS;9105
33750;33083;Camarsac;CAMARSAC;9106
33880;33084;Cambes;CAMBES;9107
33360;33085;Camblanes-et-Meynac;CAMBLANES ET MEYNAC;9108
33420;33086;Camiac-et-Saint-Denis;CAMIAC-ET-SAINT-DENIS;9109
33190;33087;Camiran;CAMIRAN;9110
33660;33088;Camps-sur-l'Isle;CAMPS-SUR-L ISLE;9111
33390;33089;Campugnan;CAMPUGNAN;9112
33610;33090;Canéjan;CANEJAN;9113
33550;33093;Capian;CAPIAN;9114
33220;33094;Caplong;CAPLONG;9115
33840;33095;Captieux;CAPTIEUX;9116
33560;33096;Carbon-Blanc;CARBON BLANC;9117
33121;33097;Carcans;CARCANS;9118
33410;33098;Cardan;CARDAN;9119
33360;33099;Carignan-de-Bordeaux;CARIGNAN DE BORDEAUX;9120
33390;33100;Cars;CARS;9121
33390;33101;Cartelègue;CARTELEGUE;9122
33190;33102;Casseuil;CASSEUIL;9123
33540;33103;Castelmoron-d'Albret;CASTELMORON D ALBRET;9124
33480;33104;Castelnau-de-Médoc;CASTELNAU-DE-MEDOC;9125
33540;33105;Castelviel;CASTELVIEL;9126
33210;33106;Castets et Castillon;CASTETS ET CASTILLON;9127
33350;33108;Castillon-la-Bataille;CASTILLON-LA-BATAILLE;9128
33640;33109;Castres-Gironde;CASTRES GIRONDE;9129
33490;33111;Caudrot;CAUDROT;9130
33540;33112;Caumont;CAUMONT;9131
33690;33113;Cauvignac;CAUVIGNAC;9132
33620;33114;Cavignac;CAVIGNAC;9133
33113;33115;Cazalis;CAZALIS;9134
33430;33116;Cazats;CAZATS;9135
33790;33117;Cazaugitat;CAZAUGITAT;9136
33360;33118;Cénac;CENAC;9137
33150;33119;Cenon;CENON;9138
33720;33120;Cérons;CERONS;9139
33760;33121;Cessac;CESSAC;9140
33610;33122;Cestas;CESTAS;9141
33620;33123;Cézac;CEZAC;9142
33230;33124;Chamadelle;CHAMADELLE;9143
33250;33125;Cissac-Médoc;CISSAC-MEDOC;9144
33920;33126;Civrac-de-Blaye;CIVRAC-DE-BLAYE;9145
33350;33127;Civrac-sur-Dordogne;CIVRAC-SUR-DORDOGNE;9146
33340;33128;Civrac-en-Médoc;CIVRAC-EN-MEDOC;9147
33540;33129;Cleyrac;CLEYRAC;9148
33210;33130;Coimères;COIMERES;9149
33540;33131;Coirac;COIRAC;9150
33710;33132;Comps;COMPS;9151
33890;33133;Coubeyrac;COUBEYRAC;9152
33340;33134;Couquèques;COUQUEQUES;9153
33760;33135;Courpiac;COURPIAC;9154
33580;33136;Cours-de-Monségur;COURS-DE-MONSEGUR;9155
33690;33137;Cours-les-Bains;COURS-LES-BAINS;9156
33230;33138;Coutras;COUTRAS;9157
33580;33139;Coutures;COUTURES-SUR-DROPT;9158
33670;33140;Créon;CREON;9159
33750;33141;Croignon;CROIGNON;9160
33620;33142;Cubnezais;CUBNEZAIS;9161
33240;33143;Cubzac-les-Ponts;CUBZAC LES PONTS;9162
33430;33144;Cudos;CUDOS;9163
33670;33145;Cursan;CURSAN;9164
33460;33146;Cussac-Fort-Médoc;CUSSAC FORT MEDOC;9165
33420;33147;Daignac;DAIGNAC;9166
33420;33148;Dardenac;DARDENAC;9167
33540;33149;Daubèze;DAUBEZE;9168
33580;33150;Dieulivol;DIEULIVOL;9169
33860;33151;Donnezac;DONNEZAC;9170
33410;33152;Donzac;DONZAC;9171
33350;33153;Doulezon;DOULEZON;9172
33230;33154;Les Églisottes-et-Chalaures;LES EGLISOTTES;9173
33840;33155;Escaudes;ESCAUDES;9174
33760;33156;Escoussans;ESCOUSSANS;9175
33420;33157;Espiet;ESPIET;9176
33190;33158;Les Esseintes;LES ESSEINTES;9177
33820;33159;Étauliers;ETAULIERS;9178
33220;33160;Eynesse;EYNESSE;9179
33390;33161;Eyrans;EYRANS;9180
33320;33162;Eysines;EYSINES;9181
33760;33163;Faleyras;FALEYRAS;9182
33210;33164;Fargues;FARGUES;9183
33370;33165;Fargues-Saint-Hilaire;FARGUES SAINT HILAIRE;9184
33230;33166;Le Fieu;LE FIEU;9185
33270;33167;Floirac;FLOIRAC;9186
33350;33168;Flaujagues;FLAUJAGUES;9187
33190;33169;Floudès;FLOUDES;9188
33190;33170;Fontet;FONTET;9189
33190;33171;Fossès-et-Baleyssac;FOSSES-ET-BALEYSSAC;9190
33390;33172;Fours;FOURS;9191
33570;33173;Francs;FRANCS;9192
33126;33174;Fronsac;FRONSAC;9193
33760;33175;Frontenac;FRONTENAC;9194
33410;33176;Gabarnac;GABARNAC;9195
33340;33177;Gaillan-en-Médoc;GAILLAN-EN-MEDOC;9196
33430;33178;Gajac;GAJAC;9197
33133;33179;Galgon;GALGON;9198
33430;33180;Gans;GANS;9199
33350;33181;Gardegan-et-Tourtirac;GARDEGAN-ET-TOURTIRAC;9200
33710;33182;Gauriac;GAURIAC;9201
33240;33183;Gauriaguet;GAURIAGUET;9202
33920;33184;Générac;GENERAC;9203
33420;33185;Génissac;GENISSAC;9204
33890;33186;Gensac;GENSAC;9205
33190;33187;Gironde-sur-Dropt;GIRONDE-SUR-DROPT;9206
33840;33188;Giscos;GISCOS;9207
33540;33189;Gornac;GORNAC;9208
33840;33190;Goualade;GOUALADE;9209
33660;33191;Gours;GOURS;9210
33170;33192;Gradignan;GRADIGNAN;9211
33590;33193;Grayan-et-l'Hôpital;GRAYAN-ET-L HOPITAL;9212
33420;33194;Grézillac;GREZILLAC;9213
33690;33195;Grignols;GRIGNOLS;9214
33420;33196;Guillac;GUILLAC;9215
33720;33197;Guillos;GUILLOS;9216
33230;33198;Guîtres;GUITRES;9217
33470;33199;Gujan-Mestras;GUJAN MESTRAS;9218
33185;33200;Le Haillan;LE HAILLAN;9219
33550;33201;Haux;HAUX;9220
33125;33202;Hostens;HOSTENS;9221
33990;33203;Hourtin;HOURTIN;9222
33190;33204;Hure;HURE;9223
33720;33205;Illats;ILLATS;9224
33640;33206;Isle-Saint-Georges;ISLE SAINT GEORGES;9225
33450;33207;Izon;IZON;9226
33590;33208;Jau-Dignac-et-Loirac;JAU-DIGNAC-LOIRAC;9227
33420;33209;Jugazan;JUGAZAN;9228
33890;33210;Juillac;JUILLAC;9229
33460;33211;Labarde;LABARDE;9230
33690;33212;Labescau;LABESCAU;9231
33650;33213;La Brède;LA BREDE;9232
33680;33214;Lacanau;LACANAU;9233
33760;33215;Ladaux;LADAUX;9234
33124;33216;Lados;LADOS;9235
33230;33218;Lagorce;LAGORCE;9236
33240;33219;La Lande-de-Fronsac;LA LANDE DE FRONSAC;9237
33460;33220;Lamarque;LAMARQUE;9238
33190;33221;Lamothe-Landerron;LAMOTHE-LANDERRON;9239
33500;33222;Lalande-de-Pomerol;LALANDE-DE-POMEROL;9240
33790;33223;Landerrouat;LANDERROUAT;9241
33540;33224;Landerrouet-sur-Ségur;LANDERROUET-SUR-SEGUR;9242
33720;33225;Landiras;LANDIRAS;9243
33550;33226;Langoiran;LANGOIRAN;9244
33210;33227;Langon;LANGON;9245
33710;33228;Lansac;LANSAC;9246
33138;33229;Lanton;LANTON;9247
33620;33230;Lapouyade;LAPOUYADE;9248
33410;33231;Laroque;LAROQUE;9249
33840;33232;Lartigue;LARTIGUE;9250
33620;33233;Laruscade;LARUSCADE;9251
33360;33234;Latresne;LATRESNE;9252
33690;33235;Lavazan;LAVAZAN;9253
33950;33236;Lège-Cap-Ferret;LEGE-CAP-FERRET;9254
33970;33236;Lège-Cap-Ferret;LEGE-CAP-FERRET;9255
33210;33237;Léogeats;LEOGEATS;9256
33850;33238;Léognan;LEOGNAN;9257
33840;33239;Lerm-et-Musset;LERM-ET-MUSSET;9258
33340;33240;Lesparre-Médoc;LESPARRE-MEDOC;9259
33550;33241;Lestiac-sur-Garonne;LESTIAC-SUR-GARONNE;9260
33220;33242;Les Lèves-et-Thoumeyragues;LES LEVES ET THOUMEYRAGUES;9261
33500;33243;Libourne;LIBOURNE;9262
33430;33244;Lignan-de-Bazas;LIGNAN-DE-BAZAS;9263
33360;33245;Lignan-de-Bordeaux;LIGNAN DE BORDEAUX;9264
33220;33246;Ligueux;LIGUEUX;9265
33790;33247;Listrac-de-Durèze;LISTRAC-DE-DUREZE;9266
33480;33248;Listrac-Médoc;LISTRAC MEDOC;9267
33310;33249;Lormont;LORMONT;9268
33190;33250;Loubens;LOUBENS;9269
33125;33251;Louchats;LOUCHATS;9270
33370;33252;Loupes;LOUPES;9271
33410;33253;Loupiac;LOUPIAC;9272
33190;33254;Loupiac-de-la-Réole;LOUPIAC-DE-LA-REOLE;9273
33840;33255;Lucmau;LUCMAU;9274
33290;33256;Ludon-Médoc;LUDON MEDOC;9275
33420;33257;Lugaignac;LUGAIGNAC;9276
33760;33258;Lugasson;LUGASSON;9277
33240;33259;Lugon-et-l'Île-du-Carnay;LUGON ET L ILE DU CARNEY;9278
33830;33260;Lugos;LUGOS;9279
33570;33261;Lussac;LUSSAC;9280
33460;33262;Macau;MACAU;9281
33670;33263;Madirac;MADIRAC;9282
33230;33264;Maransin;MARANSIN;9283
33620;33266;Marcenais;MARCENAIS;9284
33460;33268;Margaux-Cantenac;MARGAUX CANTENAC;9285
33220;33269;Margueron;MARGUERON;9286
33430;33270;Marimbault;MARIMBAULT;9287
33690;33271;Marions;MARIONS;9288
33620;33272;Marsas;MARSAS;9289
33127;33273;Martignas-sur-Jalle;MARTIGNAS SUR JALLE;9290
33650;33274;Martillac;MARTILLAC;9291
33760;33275;Martres;MARTRES;9292
33690;33276;Masseilles;MASSEILLES;9293
33790;33277;Massugas;MASSUGAS;9294
33540;33278;Mauriac;MAURIAC;9295
33210;33279;Mazères;MAZERES;9296
33390;33280;Mazion;MAZION;9297
33700;33281;Mérignac;MERIGNAC;9298
33693;33281;Mérignac;MERIGNAC;9299
33350;33282;Mérignas;MERIGNAS;9300
33540;33283;Mesterrieux;MESTERRIEUX;9301
33380;33284;Mios;MIOS;9302
33710;33285;Mombrier;MOMBRIER;9303
33190;33287;Mongauzy;MONGAUZY;9304
33410;33288;Monprimblanc;MONPRIMBLANC;9305
33580;33289;Monségur;MONSEGUR;9306
33570;33290;Montagne;MONTAGNE;9307
33190;33291;Montagoudin;MONTAGOUDIN;9308
33760;33292;Montignac;MONTIGNAC;9309
33450;33293;Montussan;MONTUSSAN;9310
33190;33294;Morizès;MORIZES;9311
33240;33295;Mouillac;MOUILLAC;9312
33350;33296;Mouliets-et-Villemartin;MOULIETS-ET-VILLEMARTIN;9313
33480;33297;Moulis-en-Médoc;MOULIS-EN-MEDOC;9314
33420;33298;Moulon;MOULON;9315
33410;33299;Mourens;MOURENS;9316
33990;33300;Naujac-sur-Mer;NAUJAC-SUR-MER;9317
33420;33301;Naujan-et-Postiac;NAUJAN-ET-POSTIAC;9318
33500;33302;Néac;NEAC;9319
33750;33303;Nérigean;NERIGEAN;9320
33580;33304;Neuffons;NEUFFONS;9321
33430;33305;Le Nizan;LE NIZAN;9322
33190;33306;Noaillac;NOAILLAC;9323
33730;33307;Noaillan;NOAILLAN;9324
33410;33308;Omet;OMET;9325
33340;33309;Ordonnac;ORDONNAC;9326
33113;33310;Origne;ORIGNE;9327
33550;33311;Paillet;PAILLET;9328
33290;33312;Parempuyre;PAREMPUYRE;9329
33250;33314;Pauillac;PAUILLAC;9330
33230;33315;Les Peintures;LES PEINTURES;9331
33790;33316;Pellegrue;PELLEGRUE;9332
33240;33317;Périssac;PERISSAC;9333
33600;33318;Pessac;PESSAC;9334
33400;33318;Pessac;PESSAC;9335
33890;33319;Pessac-sur-Dordogne;PESSAC-SUR-DORDOGNE;9336
33570;33320;Petit-Palais-et-Cornemps;PETIT-PALAIS-ET-CORNEMPS;9337
33240;33321;Peujard;PEUJARD;9338
33290;33322;Le Pian-Médoc;LE PIAN MEDOC;9339
33490;33323;Le Pian-sur-Garonne;LE PIAN SUR GARONNE;9340
33220;33324;Pineuilh;PINEUILH;9341
33390;33325;Plassac;PLASSAC;9342
33820;33326;Pleine-Selve;PLEINE-SELVE;9343
33720;33327;Podensac;PODENSAC;9344
33500;33328;Pomerol;POMEROL;9345
33730;33329;Pompéjac;POMPEJAC;9346
33370;33330;Pompignac;POMPIGNAC;9347
33190;33331;Pondaurat;PONDAURAT;9348
33660;33332;Porchères;PORCHERES;9349
33680;33333;Le Porge;LE PORGE;9350
33640;33334;Portets;PORTETS;9351
33670;33335;Le Pout;LE POUT;9352
33730;33336;Préchac;PRECHAC;9353
33210;33337;Preignac;PREIGNAC;9354
33710;33339;Prignac-et-Marcamps;PRIGNAC-ET-MARCAMPS;9355
33710;33341;Pugnac;PUGNAC;9356
33570;33342;Puisseguin;PUISSEGUIN;9357
33210;33343;Pujols-sur-Ciron;PUJOLS-SUR-CIRON;9358
33350;33344;Pujols;PUJOLS;9359
33580;33345;Le Puy;LE PUY;9360
33190;33346;Puybarban;PUYBARBAN;9361
33660;33347;Puynormand;PUYNORMAND;9362
33340;33348;Queyrac;QUEYRAC;9363
33360;33349;Quinsac;QUINSAC;9364
33420;33350;Rauzan;RAUZAN;9365
33860;33351;Reignac;REIGNAC;9366
33190;33352;La Réole;LA REOLE;9367
33580;33353;Rimons;RIMONS;9368
33220;33354;Riocaud;RIOCAUD;9369
33410;33355;Rions;RIONS;9370
33126;33356;La Rivière;LA RIVIERE;9371
33210;33357;Roaillan;ROAILLAN;9372
33760;33358;Romagne;ROMAGNE;9373
33580;33359;Roquebrune;ROQUEBRUNE;9374
33220;33360;La Roquille;LA ROQUILLE;9375
33350;33361;Ruch;RUCH;9376
33910;33362;Sablons;SABLONS;9377
33670;33363;Sadirac;SADIRAC;9378
33141;33364;Saillans;SAILLANS;9379
33126;33365;Saint-Aignan;SAINT-AIGNAN;9380
33240;33366;Saint-André-de-Cubzac;SAINT-ANDRE-DE-CUBZAC;9381
33490;33367;Saint-André-du-Bois;SAINT-ANDRE-DU-BOIS;9382
33220;33369;Saint-André-et-Appelles;SAINT-ANDRE-ET-APPELLES;9383
33390;33370;Saint-Androny;ST-ANDRONY;9384
33790;33372;Saint-Antoine-du-Queyret;SAINT-ANTOINE-DU-QUEYRET;9385
33660;33373;Saint-Antoine-sur-l'Isle;SAINT-ANTOINE-SUR-L ISLE;9386
33820;33374;Saint-Aubin-de-Blaye;SAINT-AUBIN-DE-BLAYE;9387
33420;33375;Saint-Aubin-de-Branne;SAINT-AUBIN-DE-BRANNE;9388
33160;33376;Saint-Aubin-de-Médoc;SAINT AUBIN DE MEDOC;9389
33220;33377;Saint-Avit-de-Soulège;ST-AVIT-DE-SOULEGE;9390
33220;33378;Saint-Avit-Saint-Nazaire;SAINT AVIT SAINT NAZAIRE;9391
33540;33379;Saint-Brice;SAINT-BRICE;9392
33820;33380;Val-de-Livenne;VAL-DE-LIVENNE;9393
33860;33380;Val-de-Livenne;VAL-DE-LIVENNE;9394
33880;33381;Saint-Caprais-de-Bordeaux;ST CAPRAIS DE BORDEAUX;9395
33920;33382;Saint-Christoly-de-Blaye;SAINT-CHRISTOLY-DE-BLAYE;9396
33340;33383;Saint-Christoly-Médoc;SAINT-CHRISTOLY-MEDOC;9397
33330;33384;Saint-Christophe-des-Bardes;ST-CHRISTOPHE-DES-BARDES;9398
33230;33385;Saint-Christophe-de-Double;SAINT-CHRISTOPHE-DE-DOUBLE;9399
33570;33386;Saint-Cibard;ST CIBARD;9400
33910;33387;Saint-Ciers-d'Abzac;ST CIERS D ABZAC;9401
33710;33388;Saint-Ciers-de-Canesse;SAINT-CIERS-DE-CANESSE;9402
33820;33389;Saint-Ciers-sur-Gironde;SAINT-CIERS-SUR-GIRONDE;9403
33350;33390;Sainte-Colombe;SAINTE-COLOMBE;9404
33430;33391;Saint-Côme;SAINT-COME;9405
33410;33392;Sainte-Croix-du-Mont;SAINTE-CROIX-DU-MONT;9406
33910;33393;Saint-Denis-de-Pile;ST-DENIS-DE-PILE;9407
33330;33394;Saint-Émilion;SAINT-EMILION;9408
33180;33395;Saint-Estèphe;SAINT-ESTEPHE;9409
33330;33396;Saint-Étienne-de-Lisse;SAINT-ETIENNE-DE-LISSE;9410
33560;33397;Sainte-Eulalie;SAINTE EULALIE;9411
33190;33398;Saint-Exupéry;SAINT-EXUPERY;9412
33540;33399;Saint-Félix-de-Foncaude;SAINT-FELIX-DE-FONCAUDE;9413
33580;33400;Saint-Ferme;SAINT-FERME;9414
33350;33401;Sainte-Florence;SAINTE-FLORENCE;9415
33220;33402;Sainte-Foy-la-Grande;SAINTE-FOY-LA-GRANDE;9416
33490;33403;Sainte-Foy-la-Longue;SAINTE-FOY-LA-LONGUE;9417
33580;33404;Sainte-Gemme;SAINTE-GEMME;9418
33390;33405;Saint-Genès-de-Blaye;ST-GENES-DE-BLAYE;9419
33350;33406;Saint-Genès-de-Castillon;SAINT-GENES-DE-CASTILLON;9420
33240;33407;Saint-Genès-de-Fronsac;SAINT-GENES-DE-FRONSAC;9421
33670;33408;Saint-Genès-de-Lombaud;SAINT GENES DE LOMBAUD;9422
33760;33409;Saint-Genis-du-Bois;SAINT-GENIS-DU-BOIS;9423
33490;33411;Saint-Germain-de-Grave;SAINT-GERMAIN-DE-GRAVE;9424
33340;33412;Saint-Germain-d'Esteuil;SAINT-GERMAIN-D ESTEUIL;9425
33750;33413;Saint-Germain-du-Puch;ST GERMAIN DU PUCH;9426
33240;33414;Saint-Germain-de-la-Rivière;ST GERMAIN LA RIVIERE;9427
33240;33415;Saint-Gervais;SAINT GERVAIS;9428
33920;33416;Saint-Girons-d'Aiguevives;SAINT-GIRONS-D AIGUEVIVE;9429
33480;33417;Sainte-Hélène;SAINTE HELENE;9430
33190;33418;Saint-Hilaire-de-la-Noaille;ST-HILAIRE-DE-LA-NOAILLE;9431
33540;33419;Saint-Hilaire-du-Bois;SAINT-HILAIRE-DU-BOIS;9432
33330;33420;Saint-Hippolyte;SAINT-HIPPOLYTE;9433
33420;33421;Saint-Jean-de-Blaignac;SAINT-JEAN-DE-BLAIGNAC;9434
33127;33422;Saint-Jean-d'Illac;SAINT JEAN D ILLAC;9435
33250;33423;Saint-Julien-Beychevelle;ST JULIEN BEYCHEVELLE;9436
33112;33424;Saint-Laurent-Médoc;SAINT LAURENT MEDOC;9437
33240;33425;Saint-Laurent-d'Arce;SAINT LAURENT D ARCE;9438
33330;33426;Saint-Laurent-des-Combes;SAINT-LAURENT-DES-COMBES;9439
33540;33427;Saint-Laurent-du-Bois;SAINT-LAURENT-DU-BOIS;9440
33190;33428;Saint-Laurent-du-Plan;SAINT-LAURENT-DU-PLAN;9441
33113;33429;Saint-Léger-de-Balson;ST-LEGER-DE-BALSON;9442
33670;33431;Saint-Léon;SAINT LEON;9443
33210;33432;Saint-Loubert;SAINT-LOUBERT;9444
33450;33433;Saint-Loubès;SAINT LOUBES;9445
33440;33434;Saint-Louis-de-Montferrand;ST LOUIS DE MONTFERRAND;9446
33490;33435;Saint-Macaire;SAINT-MACAIRE;9447
33125;33436;Saint-Magne;ST MAGNE;9448
33350;33437;Saint-Magne-de-Castillon;SAINT-MAGNE-DE-CASTILLON;9449
33490;33438;Saint-Maixant;SAINT-MAIXANT;9450
33620;33439;Saint-Mariens;SAINT-MARIENS;9451
33490;33440;Saint-Martial;SAINT-MARTIAL;9452
33390;33441;Saint-Martin-Lacaussade;ST-MARTIN-LACAUSSADE;9453
33910;33442;Saint-Martin-de-Laye;SAINT-MARTIN-DE-LAYE;9454
33540;33443;Saint-Martin-de-Lerm;SAINT-MARTIN-DE-LERM;9455
33490;33444;Saint-Martin-de-Sescas;SAINT-MARTIN-DE-SESCAS;9456
33910;33445;Saint-Martin-du-Bois;SAINT-MARTIN-DU-BOIS;9457
33540;33446;Saint-Martin-du-Puy;ST MARTIN DU PUY;9458
33230;33447;Saint-Médard-de-Guizières;SAINT-MEDARD-DE-GUIZIERES;9459
33650;33448;Saint-Médard-d'Eyrans;SAINT MEDARD D EYRANS;9460
33160;33449;Saint-Médard-en-Jalles;SAINT MEDARD EN JALLES;9461
33840;33450;Saint-Michel-de-Castelnau;SAINT-MICHEL-DE-CASTELNAU;9462
33126;33451;Saint-Michel-de-Fronsac;SAINT-MICHEL-DE-FRONSAC;9463
33720;33452;Saint-Michel-de-Rieufret;SAINT-MICHEL-DE-RIEUFRET;9464
33190;33453;Saint-Michel-de-Lapujade;SAINT MICHEL DE LAPUJADE;9465
33650;33454;Saint-Morillon;SAINT MORILLON;9466
33820;33456;Saint-Palais;SAINT-PALAIS;9467
33210;33457;Saint-Pardon-de-Conques;SAINT-PARDON-DE-CONQUES;9468
33390;33458;Saint-Paul;ST-PAUL;9469
33330;33459;Saint-Pey-d'Armens;SAINT-PEY-D ARMENS;9470
33350;33460;Saint-Pey-de-Castets;SAINT-PEY-DE-CASTETS;9471
33350;33461;Saint-Philippe-d'Aiguille;SAINT PHILIPPE D AIGUILHE;9472
33220;33462;Saint-Philippe-du-Seignal;SAINT-PHILIPPE DU SEIGNAL;9473
33490;33463;Saint-Pierre-d'Aurillac;SAINT-PIERRE-D AURILLAC;9474
33760;33464;Saint-Pierre-de-Bat;SAINT-PIERRE-DE-BAT;9475
33210;33465;Saint-Pierre-de-Mons;SAINT-PIERRE-DE-MONS;9476
33750;33466;Saint-Quentin-de-Baron;SAINT-QUENTIN-DE-BARON;9477
33220;33467;Saint-Quentin-de-Caplong;SAINT-QUENTIN-DE-CAPLONG;9478
33350;33468;Sainte-Radegonde;SAINTE-RADEGONDE;9479
33240;33470;Saint-Romain-la-Virvée;SAINT-ROMAIN-LA-VIRVEE;9480
33250;33471;Saint-Sauveur;SAINT-SAUVEUR;9481
33660;33472;Saint-Sauveur-de-Puynormand;ST-SAUVEUR-DE-PUYNORMAND;9482
33920;33473;Saint-Savin;SAINT-SAVIN;9483
33650;33474;Saint-Selve;SAINT SELVE;9484
33710;33475;Saint-Seurin-de-Bourg;SAINT-SEURIN-DE-BOURG;9485
33180;33476;Saint-Seurin-de-Cadourne;SAINT-SEURIN-DE-CADOURNE;9486
33390;33477;Saint-Seurin-de-Cursac;ST-SEURIN-DE-CURSAC;9487
33660;33478;Saint-Seurin-sur-l'Isle;ST-SEURIN-SUR-L ISLE;9488
33190;33479;Saint-Sève;SAINT-SEVE;9489
33330;33480;Saint-Sulpice-de-Faleyrens;SAINT-SULPICE-DE-FALEYRENS;9490
33580;33481;Saint-Sulpice-de-Guilleragues;ST-SULPICE-DE-GUILLERAGUES;9491
33540;33482;Saint-Sulpice-de-Pommiers;SAINT-SULPICE-DE-POMMIERS;9492
33450;33483;Saint-Sulpice-et-Cameyrac;ST SULPICE ET CAMEYRAC;9493
33113;33484;Saint-Symphorien;ST-SYMPHORIEN;9494
33350;33485;Sainte-Terre;SAINTE-TERRE;9495
33710;33486;Saint-Trojan;SAINT-TROJAN;9496
33440;33487;Saint-Vincent-de-Paul;SAINT VINCENT DE PAUL;9497
33420;33488;Saint-Vincent-de-Pertignas;SAINT-VINCENT-DE-PERTIGNAS;9498
33920;33489;Saint-Vivien-de-Blaye;SAINT-VIVIEN-DE-BLAYE;9499
33590;33490;Saint-Vivien-de-Médoc;SAINT-VIVIEN-DE-MEDOC;9500
33580;33491;Saint-Vivien-de-Monségur;SAINT-VIVIEN-DE-MONSEGUR;9501
33920;33492;Saint-Yzan-de-Soudiac;SAINT-YZAN-DE-SOUDIAC;9502
33340;33493;Saint-Yzans-de-Médoc;SAINT-YZANS-DE-MEDOC;9503
33160;33494;Salaunes;SALAUNES;9504
33370;33496;Sallebœuf;SALLEBOEUF;9505
33770;33498;Salles;SALLES;9506
33350;33499;Les Salles-de-Castillon;LES SALLES;9507
33710;33500;Samonac;SAMONAC;9508
33650;33501;Saucats;SAUCATS;9509
33920;33502;Saugon;SAUGON;9510
33680;33503;Saumos;SAUMOS;9511
33210;33504;Sauternes;SAUTERNES;9512
33670;33505;La Sauve;LA SAUVE;9513
33540;33506;Sauveterre-de-Guyenne;SAUVETERRE-DE-GUYENNE;9514
33430;33507;Sauviac;SAUVIAC;9515
33124;33508;Savignac;SAVIGNAC;9516
33910;33509;Savignac-de-l'Isle;SAVIGNAC-SUR-L ISLE;9517
33490;33510;Semens;SEMENS;9518
33690;33511;Sendets;SENDETS;9519
33690;33512;Sigalens;SIGALENS;9520
33690;33513;Sillas;SILLAS;9521
33780;33514;Soulac-sur-Mer;SOULAC-SUR-MER;9522
33760;33515;Soulignac;SOULIGNAC;9523
33790;33516;Soussac;SOUSSAC;9524
33460;33517;Soussans;SOUSSANS;9525
33550;33518;Tabanac;TABANAC;9526
33320;33519;Le Taillan-Médoc;LE TAILLAN MEDOC;9527
33580;33520;Taillecavat;TAILLECAVAT;9528
33590;33521;Talais;TALAIS;9529
33400;33522;Talence;TALENCE;9530
33760;33523;Targon;TARGON;9531
33240;33524;Tarnès;TARNES;9532
33710;33525;Tauriac;TAURIAC;9533
33570;33526;Tayac;TAYAC;9534
33470;33527;Le Teich;LE TEICH;9535
33680;33528;Le Temple;LE TEMPLE;9536
33260;33529;La Teste-de-Buch;LA TESTE DE BUCH;9537
33115;33529;La Teste-de-Buch;PYLA SUR MER;9538
33164;33529;La Teste-de-Buch;LA TESTE DE BUCH;9539
33710;33530;Teuillac;TEUILLAC;9540
33420;33531;Tizac-de-Curton;TIZAC-DE-CURTON;9541
33620;33532;Tizac-de-Lapouyade;TIZAC-DE-LAPOUYADE;9542
33210;33533;Toulenne;TOULENNE;9543
33550;33534;Le Tourne;LE TOURNE;9544
33370;33535;Tresses;TRESSES;9545
33125;33536;Le Tuzan;LE TUZAN;9546
33730;33537;Uzeste;UZESTE;9547
33340;33538;Valeyrac;VALEYRAC;9548
33870;33539;Vayres;VAYRES;9549
33930;33540;Vendays-Montalivet;VENDAYS-MONTALIVET;9550
33590;33541;Vensac;VENSAC;9551
33240;33542;Vérac;VERAC;9552
33490;33543;Verdelais;VERDELAIS;9553
33123;33544;Le Verdon-sur-Mer;LE VERDON SUR MER;9554
33180;33545;Vertheuil;VERTHEUIL;9555
